epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.478,1.24502,3.03902,1.07657,0.00809,0.91051,0.20431,0.12025,1.19001,3.07258,0.97938,0.00025005,0.00025005,0.00025005
